administrative_area_code,longitude,road_name,date,sprayer,supporting_staff,detective,day_of_week,meeting_location,locksmith,neighborhood,latitude,police_officer,meeting_time,year
67000340,120.1967382,,2015/08/30,30,56.0,5.0,日,文賢路1122巷,5.0,文元里,23.0166844,5.0,830,104
67000340,120.2176377,,2015/08/30,30,56.0,6.0,日,開元路,6.0,中樓里,23.0071693,6.0,1330,104
67000330,120.1888805,,2015/08/30,12,24.0,1.0,日,尊南路,1.0,金華里,22.9781741,1.0,1330,104
67000310,120.2238429,,2015/08/30,10,20.0,2.0,日,中華路895巷,2.0,甲頂里,23.0198896,2.0,830,104
67000200,120.2937125,,2015/08/30,9,9.0,2.0,日,中興街,2.0,三合里,23.0781138,2.0,830,104
67000200,120.2937125,,2015/08/30,3,3.0,1.0,日,中興街,1.0,大營里,23.0781138,1.0,830,104
67000190,120.2954059,,2015/08/30,3,,1.0,日,公園路,1.0,光文里,23.1327438,1.0,830,104
67000190,120.317388,,2015/08/30,2,,1.0,日,東勢寮,1.0,東隆里,23.157936,1.0,830,104
67000190,120.291847,,2015/08/30,5,,1.0,日,中興路,1.0,文昌里,23.1315027,1.0,1330,104
67000080,120.293994,,2015/08/30,3,,1.0,日,賀建里麻豆寮,1.0,賀建里,23.255584,1.0,830,104
67000370,120.1949085,,2015/08/31,20,40.0,2.0,一,尊王路,2.0,民主里,22.9918428,1.0,845,104
67000370,120.1949085,,2015/08/31,20,40.0,2.0,一,尊王路,2.0,民主里,22.9918428,1.0,1345,104
67000360,120.1610874,,2015/08/31,4,6.0,1.0,一,國勝路,1.0,港仔里,23.0007736,1.0,830,104
67000360,120.1674633,,2015/08/31,2,3.0,1.0,一,郡平路,1.0,育平里,22.9891978,1.0,830,104
67000350,120.1940173,,2015/08/31,8,16.0,1.0,一,郡安路五段184巷80弄,1.0,安富里,23.0272565,1.0,830,104
67000350,120.1902841,,2015/08/31,7,14.0,1.0,一,同安路167巷,1.0,安富里,23.0419175,1.0,1330,104
67000340,120.2044383,,2015/08/31,11,36.0,2.0,一,長北街,2.0,五福里,23.0020765,2.0,830,104
67000340,120.2024877,,2015/08/31,15,36.0,3.0,一,文成三路,3.0,文元里,23.0162011,3.0,1330,104
67000330,120.189797,,2015/08/31,8,18.0,2.0,一,文南三街,2.0,文華里,22.9871051,2.0,830,104
67000330,120.188318,,2015/08/31,3,7.0,1.0,一,德南街,1.0,文華里,22.9868104,1.0,1330,104
67000330,120.190434,,2015/08/31,5,11.0,1.0,一,建南路,1.0,文華里,22.9849463,1.0,1330,104
67000320,120.2322494,,2015/08/31,14,28.0,1.0,一,臺南莊敬路205巷,1.0,莊敬里,22.9970992,1.0,1350,104
67000310,120.2654598,,2015/08/31,2,4.0,,一,大同街,,永康里,23.0157489,,830,104
67000310,120.2200549,,2015/08/31,7,14.0,1.0,一,中正南路52巷68弄,1.0,甲頂里,23.0204265,1.0,830,104
67000310,120.2271662,,2015/08/31,7,14.0,1.0,一,大橋一街73巷,1.0,大橋里,23.0187262,1.0,1330,104
67000370,120.1969383,,2015/09/01,25,50.0,2.0,二,正興街,2.0,中正里,22.9944397,1.0,845,104
67000370,120.1923404,,2015/09/01,20,50.0,2.0,二,環河街,2.0,安海里,22.9943034,1.0,1345,104
67000350,120.1959604,,2015/09/01,7,14.0,1.0,二,安富街245巷,1.0,安富里,23.0258569,1.0,830,104
67000350,120.1988718,,2015/09/01,7,14.0,1.0,二,府安路五段,1.0,溪東里,23.0229966,1.0,1330,104
67000340,120.1971553,,2015/09/01,13,36.0,2.0,二,文賢二街,2.0,文元里,23.0111927,2.0,830,104
67000340,120.1971553,,2015/09/01,9,36.0,2.0,二,文賢二街,2.0,文元里,23.0111927,2.0,1330,104
67000320,120.2323342,,2015/09/01,10,20.0,1.0,二,東光路二段36巷10弄,1.0,莊敬里,22.9960231,1.0,830,104
67000320,120.229015,,2015/09/01,11,22.0,1.0,二,東門路二段301巷,1.0,富強里,22.9840553,1.0,1330,104
67000310,120.2291647,,2015/09/01,8,16.0,1.0,二,大橋一街103巷62弄,1.0,大橋里,23.0189356,1.0,830,104
67000310,120.2291647,,2015/09/01,8,16.0,1.0,二,大橋一街103巷62弄,1.0,大橋里,23.0189356,1.0,1330,104
67000210,120.235621,,2015/09/01,3,0.0,1.0,二,安定,1.0,蘇林里,23.119471,1.0,830,104
67000120,120.1775195,,2015/09/01,7,7.0,1.0,二,中山路346巷,1.0,鎮山里,23.1621281,1.0,1330,104
67000370,120.1966233,,2015/09/02,20,40.0,2.0,三,忠孝街,2.0,三合里,22.9992045,1.0,845,104
67000370,120.195917,,2015/09/02,20,40.0,2.0,三,民族路三段,2.0,三合里,22.998857,1.0,1345,104
67000340,120.2101066,,2015/09/02,15,36.0,2.0,三,北安路一段142巷,2.0,成功里,23.0180275,2.0,830,104
67000340,120.2101066,,2015/09/02,15,36.0,2.0,三,北安路一段142巷,2.0,成功里,23.0180275,2.0,1330,104
67000270,120.2603687,,2015/09/02,4,8.0,1.0,三,土庫三街,1.0,土庫里,22.9873725,1.0,830,104
67000190,120.291847,,2015/09/02,5,0.0,1.0,三,中興路,1.0,東關里,23.1315027,1.0,1330,104
67000180,120.3320195,,2015/09/02,6,8.0,1.0,三,崙仔頂,1.0,崙頂里,23.0280873,1.0,830,104
67000180,120.3142651,,2015/09/02,5,6.0,1.0,三,信義路,1.0,護國里,23.0369566,1.0,1330,104
67000090,120.2615677,,2015/09/02,5,10.0,2.0,三,義街238巷14弄,2.0,六甲里,22.968407,1.0,1330,104
67000050,120.3536396,,2015/09/02,5,2.0,1.0,三,福安里,1.0,福安里,23.3252512,1.0,830,104
67000010,120.2947167,,2015/09/02,15,25.0,3.0,三,復興路,3.0,延平里,23.3063146,3.0,830,104
67000010,120.2947167,,2015/09/02,15,25.0,3.0,三,復興路,3.0,延平里,23.3063146,3.0,1330,104
67000350,120.2060016,,2015/09/03,11,22.0,1.0,四,賢安街,1.0,溪頂里,23.0263164,1.0,830,104
67000350,120.2061077,,2015/09/03,11,22.0,1.0,四,北安路二段32巷,1.0,溪頂里,23.025434,1.0,1330,104
67000340,120.2100531,,2015/09/03,30,60.0,5.0,四,公園路,5.0,玉皇里,23.0068369,5.0,830,104
67000340,120.2100531,,2015/09/03,15,30.0,3.0,四,公園路,3.0,玉皇里,23.0068369,3.0,1330,104
67000340,120.2195684,,2015/09/03,15,30.0,2.0,四,實踐街85巷,2.0,北區,23.0145383,2.0,1330,104
67000330,120.1969402,,2015/09/03,19,50.0,4.0,四,新興路41巷,4.0,田寮里,22.9790666,4.0,830,104
67000330,120.1962919,,2015/09/03,19,50.0,6.0,四,西門路一段333巷,6.0,田寮里,22.9776451,6.0,1330,104
67000310,120.2274387,,2015/09/03,20,40.0,2.0,四,中華西街122巷,2.0,安康里,23.0153874,2.0,830,104
67000310,120.2274387,,2015/09/03,4,8.0,2.0,四,中華西街122巷,2.0,安康里,23.0153874,2.0,830,104
67000310,120.2283316,,2015/09/03,20,40.0,2.0,四,中華路619巷88弄,2.0,安康里,23.0144853,2.0,1330,104
67000230,120.4704129,,2015/09/03,4,2.0,1.0,四,臺南市中正路,1.0,玉田里,23.1311343,1.0,1330,104
67000370,120.1933076,,2015/09/04,30,60.0,3.0,五,民權路三段,3.0,藥王里,22.9982223,1.0,830,104
67000370,120.1933076,,2015/09/04,27,54.0,3.0,五,民權路三段,3.0,藥王里,22.9982223,1.0,1330,104
67000360,120.1579506,,2015/09/04,2,4.0,1.0,五,永華十二街27巷,1.0,億載里,22.9918166,1.0,1330,104
67000340,120.218328,,2015/09/04,30,60.0,5.0,五,實踐街,5.0,實踐里,23.0137872,5.0,830,104
67000340,120.2095967,,2015/09/04,30,30.0,5.0,五,公園北路,5.0,興南里,23.0047261,5.0,1330,104
